;a;b;operation;calculated;cumulative;result;proof_size;seconds;response
prove_40;54;53;Mul;2862;93152;93152.0;969;0.07226770800116356;{'verificationValue': 93152.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAgAEAAAAAAAAHAAAAOTMxNTIuMABtAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDQsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSwyNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQxLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAACAAQAAAAAAAAcAAAA5MzE1Mi4wAG0BAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6NDEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_41;8;43;Mul;344;93496;93496.0;969;0.07255362499927287;{'verificationValue': 93496.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAgAEAAAAAAAAHAAAAOTM0OTYuMABuAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDgsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxMywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo0MiwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAACAAQAAAAAAAAcAAAA5MzQ5Ni4wAG4BAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsOCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDEzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQyLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_42;83;49;Mul;4067;97563;97563.0;969;0.0722066670005006;{'verificationValue': 97563.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAgAEAAAAAAAAHAAAAOTc1NjMuMABwAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDE2LDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQzLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAACAAQAAAAAAAAcAAAA5NzU2My4wAHABAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMTYsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6NDMsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_43;85;26;Mul;2210;99773;99773.0;977;0.0726756670010218;{'verificationValue': 99773.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAhAEAAAAAAAAHAAAAOTk3NzMuMABxAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDMyLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo0NCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAhAEAAAAAAAAHAAAAOTk3NzMuMABxAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDMyLDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo0NCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_44;66;94;Mul;6204;105977;105977.0;977;0.07271575000049779;{'verificationValue': 105977.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAhAEAAAAAAAAIAAAAMTA1OTc3LjBzAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDY0LDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwxLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQ1LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAhAEAAAAAAAAIAAAAMTA1OTc3LjBzAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDY0LDAsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwxLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQ1LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_45;61;49;Mul;2989;108966;108966.0;985;0.07240016700052365;{'verificationValue': 108966.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAiAEAAAAAAAAIAAAAMTA4OTY2LjB2AQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDEyOCwwLDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQ2LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAIgBAAAAAAAACAAAADEwODk2Ni4wdgEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwxMjgsMCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo0NiwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_46;20;7;Mul;140;109106;109106.0;985;0.07292874999984633;{'verificationValue': 109106.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAiAEAAAAAAAAIAAAAMTA5MTA2LjB2AQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMSwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQ3LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAIgBAAAAAAAACAAAADEwOTEwNi4wdgEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDEsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo0NywicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_47;95;79;Mul;7505;116611;116611.0;985;0.07280004099993675;{'verificationValue': 116611.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAiAEAAAAAAAAIAAAAMTE2NjExLjB3AQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMiwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsNTMsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo0OCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAIgBAAAAAAAACAAAADExNjYxMS4wdwEAAHsid2FzX2ZpcnN0X2V2ZW50IjpmYWxzZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDIsMCwwLDEyOCw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDUzLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6NDgsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_48;27;60;Mul;1620;118231;118231.0;993;0.07261000000107742;{'verificationValue': 118231.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAjAEAAAAAAAAIAAAAMTE4MjMxLjB5AQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsNCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjQ5LCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAACMAQAAAAAAAAgAAAAxMTgyMzEuMHkBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCw0LDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6NDksInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
prove_49;91;61;Mul;5551;123782;123782.0;993;0.07247283399919979;{'verificationValue': 123782.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAjAEAAAAAAAAIAAAAMTIzNzgyLjB6AQAAeyJ3YXNfZmlyc3RfZXZlbnQiOmZhbHNlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsOCwwLDAsMTI4LDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDEzLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjo1MCwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAACMAQAAAAAAAAgAAAAxMjM3ODIuMHoBAAB7Indhc19maXJzdF9ldmVudCI6ZmFsc2UsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCw4LDAsMCwxMjgsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTczLDg2LDE3MSwyMTMsMTA2LDE4MSw5MCwxNzMsODYsMTcxLDIxMywxMDYsMTgxLDkwLDE3Myw4NiwxNzEsMjEzLDEwNiwxODEsOTAsMTMsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjUwLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'}}
